#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 04 02 09 10 110  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.4 99.0 99.00
2020 04 02 09 20 110  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.3 99.0 99.00
2020 04 02 09 30 130  1.0  1.0 99.00 99.00 99.00 999 9999.0   0.2 999.0   0.3 99.0 99.00
2020 04 02 09 40 110  1.0  1.5 99.00 99.00 99.00 999 9999.0   0.2 999.0   0.3 99.0 99.00
2020 04 02 09 50 130  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.1 999.0   0.2 99.0 99.00
2020 04 02 10 00  90  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.2 999.0   0.2 99.0 99.00
2020 04 02 10 10  90  1.0  1.0 99.00 99.00 99.00 999 9999.0   0.1 999.0   0.1 99.0 99.00
2020 04 02 10 20  90  1.0  1.0 99.00 99.00 99.00 999 9999.0   0.0 999.0   0.1 99.0 99.00
2020 04 02 10 30 140  0.5  1.0 99.00 99.00 99.00 999 9999.0  -0.1 999.0   0.0 99.0 99.00
2020 04 02 10 40 120  0.5  1.0 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -0.1 99.0 99.00
2020 04 02 10 50 100  1.0  1.0 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -0.1 99.0 99.00
2020 04 02 11 00 120  1.0  1.0 99.00 99.00 99.00 999 9999.0  -0.2 999.0  -0.1 99.0 99.00
2020 04 02 11 10 140  0.5  0.5 99.00 99.00 99.00 999 9999.0  -0.1 999.0  -0.1 99.0 99.00
2020 04 02 11 20 190  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.0 999.0   0.0 99.0 99.00
2020 04 02 11 30  80  0.5  1.0 99.00 99.00 99.00 999 9999.0   0.0 999.0   0.0 99.0 99.00
2020 04 02 11 40  80  1.0  1.0 99.00 99.00 99.00 999 9999.0   0.0 999.0   0.1 99.0 99.00
2020 04 02 11 50  90  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.1 999.0   0.1 99.0 99.00
2020 04 02 12 00 180  1.0  1.0 99.00 99.00 99.00 999 9999.0   0.2 999.0   0.3 99.0 99.00
2020 04 02 12 10 160  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.5 99.0 99.00
2020 04 02 12 20 200  1.5  1.5 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.4 99.0 99.00
2020 04 02 12 30 200  2.1  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 12 40 180  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.9 999.0   0.9 99.0 99.00
2020 04 02 12 50 170  1.0  1.5 99.00 99.00 99.00 999 9999.0   1.1 999.0   1.1 99.0 99.00
2020 04 02 13 00 130  1.0  1.5 99.00 99.00 99.00 999 9999.0   1.7 999.0   1.7 99.0 99.00
2020 04 02 13 10 140  1.0  1.5 99.00 99.00 99.00 999 9999.0   2.0 999.0   2.1 99.0 99.00
